       23.8000  -0.455653   0.340631  -0.115022 
       23.9000  -0.453967   0.338945  -0.115022 
       24.0000  -0.435736   0.320714  -0.115022 
       24.1000  -0.438704   0.323682  -0.115022 
       24.2000  -0.452676   0.337654  -0.115022 
       24.3000  -0.441878   0.326856  -0.115022 
       24.4000  -0.445678   0.330656  -0.115022 
       24.5000  -0.442376   0.314283  -0.128093 
       24.6000  -0.456457   0.328364  -0.128093 
       24.7000  -0.439048   0.300398  -0.138649 
       24.8000  -0.465553   0.326904  -0.138649 
       24.9000  -0.439112   0.300463  -0.138649 
       25.0000  -0.444356   0.305707  -0.138649 
       25.1000  -0.422867   0.284218  -0.138649 
       25.2000  -0.423264   0.284614  -0.138649 
       25.3000  -0.440357   0.301707  -0.138649 
       25.4000  -0.458534   0.319885  -0.138649 
       25.5000  -0.441056   0.302407  -0.138649 
       25.6000  -0.423359   0.292405  -0.130954 
       25.7000  -0.431925   0.300970  -0.130954 
       25.8000  -0.463960   0.333006  -0.130954 
       25.9000  -0.463583   0.332629  -0.130954 
       26.0000  -0.431181   0.300227  -0.130954 
       26.1000  -0.463703   0.332748  -0.130954 
       26.2000  -0.480506   0.349551  -0.130954 
       26.3000  -0.461547   0.330592  -0.130954 
       26.4000  -0.431875   0.300920  -0.130954 
       26.5000  -0.477609   0.346654  -0.130954 
       26.6000  -0.476780   0.345826  -0.130954 
       26.7000  -0.460311   0.329356  -0.130954 
       26.8000  -0.514392   0.383438  -0.130954 
       26.9000  -0.489511   0.358557  -0.130954 
       27.0000  -0.492014   0.361059  -0.130954 
       27.1000  -0.496423   0.365469  -0.130954 
       27.2000  -0.454414   0.323460  -0.130954 
       27.3000  -0.485557   0.356631  -0.128926 
       27.4000  -0.460107   0.331181  -0.128926 
       27.5000  -0.480897   0.351349  -0.129547 
       27.6000  -0.478164   0.348616  -0.129547 
       27.7000  -0.474813   0.348014  -0.126799 
       27.8000  -0.476411   0.342972  -0.133439 
       27.9000  -0.477198   0.343759  -0.133439 
       28.0000  -0.480685   0.347246  -0.133439 
       28.1000  -0.492026   0.358587  -0.133439 
       28.2000  -0.486496   0.353057  -0.133439 
       28.3000  -0.480494   0.347055  -0.133439 
       28.4000  -0.476639   0.343200  -0.133439 
       28.5000  -0.472710   0.339271  -0.133439 
       28.6000  -0.483650   0.341376  -0.142274 
       28.7000  -0.488586   0.346312  -0.142274 
       28.8000  -0.505010   0.362736  -0.142274 
       28.9000  -0.510502   0.368229  -0.142274 
       29.0000  -0.494951   0.352678  -0.142274 
       29.1000  -0.507501   0.365227  -0.142274 
       29.2000  -0.487350   0.345077  -0.142274 
       29.3000  -0.465905   0.323631  -0.142274 
       29.4000  -0.440870   0.302276  -0.138593 
       29.5000  -0.487744   0.336197  -0.151547 
       29.6000  -0.477173   0.325626  -0.151547 
       29.7000  -0.466902   0.321047  -0.145855 
       29.8000  -0.474372   0.328517  -0.145855 
       29.9000  -0.488106   0.342251  -0.145855 
       30.0000  -0.465985   0.320131  -0.145855 
